nom_entreprise,chiffre_d_affaire,CAGR_CA,CAGR_endettement_court_terme,CAGR_marge,CAGR_endettement_long_terme,CAGR_resultat_net,CAGR_tresorerie,resultat_net,marge,endettement_long_terme,endettement_court_terme,per,tresorerie,CAPEX_CA,qualite_resultat,produits_finis_matiere_premieres,famille_gouverne_entreprise,actionnariat_majoritaire_fiable,exposition_internationale,age_entreprise,duree_mandat_gerant,risque_disruption_technologique,stabilite_management,concurrence,croissance_organique_vs_acquisition,capacite_a_augmenter_prix,produit_rare,diversification,capital_detenu_par_fondateur,business_sticky,impact_disparition,viable_sur_long_terme,importance_patron,client_riche,marche_ouvert_ferme,risque_politique,risque_fournisseur,business_recurrent,verse_dividende,sensibilite_conjoncture
Entreprise_070,98689349313.22171,-0.07919160973745037,-0.05745241565307646,-0.004789919560180073,-0.054168710645348395,0.025883839368614547,0.16298995499264773,3086608469.856405,0.03127600385792474,26795371425.932354,13414257683.532606,35.42118296236464,20566099271.860313,0.0953173659067239,1,0,0,8.591117576469165,8.143839206690815,32,5,8.07957328109019,1.2037814950553383,6.589018065748572,3.855525014916693,0.8933990229186684,2.4134970383749987,0.39291945150692453,1,2.8254086366244358,2,7.5840367303420315,6.561460918474422,8.610088213080136,7.691698695235875,7.356426600113652,9.708541978677003,5.83195161883046,9.576634748089731,8.820481860076987
Entreprise_071,77235864691.20091,-0.069766599586772,-0.1133132023526226,0.03273423307252962,0.14749094306327126,0.09330423158773704,0.20889266492847253,9390475389.724619,0.12158179917152435,8795223900.562105,1177680384.7138398,36.79834414454193,5067806847.408293,0.055120925782928924,0,1,1,5.000582591910867,3.821234944599732,15,12,7.677646177143377,5.807685836144216,9.891253191087333,9.154162014667035,4.377814772996199,0.7853624279279869,6.549071231478591,0,3.7802494943440204,0,0.21986522039323608,8.818548008206829,6.1562439668312665,3.6856246902771383,4.870160405162395,9.474772343956246,2.2996141540103423,8.67705459766688,4.443938189157698
Entreprise_072,19911632369.34053,-0.09453345230453508,0.24838271231321257,0.08736594786495161,0.23006119859460228,-0.1159928961275683,-0.09324431684466405,-648914383.4698771,-0.03258971295939857,9597693999.09944,1093960275.137788,32.450333768576854,3556037933.824777,0.019426730934379115,0,1,1,6.748932030541548,1.322687150984817,13,22,1.1396588711924116,9.287634212054924,2.650472874092833,7.619343757430971,2.307345902070538,3.564047358496647,4.427359277064583,0,1.0294614470028618,1,8.168779858937828,4.852807171101983,0.12756479707430546,9.600118808191255,8.131821472844612,8.845719870582625,1.481339220163831,0.02140919345475223,5.889436485073487
Entreprise_073,601935606.5040598,-0.07166711177322148,-0.1598831271691789,0.046514419442050065,0.1899254944466749,0.16843687247209105,0.05292634647591449,-3779939.3369998056,-0.006279640706010156,273716556.41121125,97148252.43662061,19.08083273961417,47787973.63035995,0.1476736745010495,0,0,0,2.390663840750297,1.9668819731282305,5,19,6.439079570677647,4.9674342800598446,6.720595026617354,5.0511555574400635,2.9119645499662417,7.476518245649778,9.489162181887151,0,7.19022820433601,0,0.13949018691911452,5.42033345097202,6.952296557477356,8.20461290158315,9.546376520064683,2.1455652133000225,6.538299638276777,3.8024116641339023,1.3918780275798703
Entreprise_074,81555369774.06067,0.10490203202490708,0.062255694785127325,-0.05701192428184865,-0.18019058732582144,0.23139853877161426,0.2203515140056,13369723656.172592,0.1639343147264466,29447329298.72148,7497627695.566942,17.199331419382958,16196136621.482613,0.03120266999187702,1,0,0,7.580404210112165,2.37483305169384,75,19,8.343247957493986,8.429454824561972,0.5202375502944689,9.883705667215711,7.722675568375058,5.506905446947946,2.459997403067952,0,5.038887967912736,2,6.5711883906127335,9.19038277028671,4.179992169203516,8.539484630145436,9.257885494945683,6.3405505601098335,6.812092578215489,8.18542579905503,0.03387847982639136
Entreprise_075,70700391517.56934,-0.0786434054619313,0.005198413494830745,-0.09376337298774307,0.04025347362891446,-0.09163009995461219,0.16640077238312528,480401330.70915085,0.006794889255878719,18855321741.973774,7728643587.247471,31.89507272162164,17284967361.311337,0.1255807050014766,1,0,0,7.600055449620985,2.998975929945362,74,11,5.773534012196677,4.458866198598078,1.136460386967194,4.652775312759233,0.7552708602588687,8.167933695743475,5.320868239380113,0,7.087656323456546,2,3.6509392023180585,8.999095433546717,5.65557483226387,1.7219426742575428,9.092650434553407,7.608914729612401,7.52154892257666,3.662530059984742,2.4529009364364294
Entreprise_076,72914266445.69669,-0.004307310911871601,0.2911893084543032,-0.047547191140034986,-0.14753491079091258,-0.15214272223991915,0.07111860274592413,11612346585.70754,0.159260281310735,31716581553.04507,6311692261.412498,43.97430351252612,17018741964.038155,0.06339945253170894,1,0,0,3.1259802490830015,6.4279507050630915,52,12,6.46407375228089,7.085835457678252,0.03918374951093262,0.5823783082027523,8.27581217480702,9.59592147609234,4.82356208582753,1,2.4894352479687276,2,6.1149485271919914,4.48160873369002,6.490806020188844,2.709632078712195,5.121699559338872,9.860279281964297,5.035768963385915,6.015485063797062,7.045860321333502
Entreprise_077,77138471151.26027,0.15346259329083642,-0.14398054891597384,0.019015586140050972,-0.07897749206873628,-0.1881807069768318,0.09517384522938643,1528809065.5563238,0.019819022113602605,5039161027.435366,677274891.8218863,47.6030178015528,17607272532.420624,0.042964249567454184,1,1,0,4.1068263301028285,6.00945484537719,77,1,4.5836347942630615,7.318727372865008,9.994606810596732,2.622743218149849,4.2766908582416905,7.92662476751617,7.0286644405010135,0,3.244382286350662,0,6.960314069891137,2.7441263163568177,3.5023661432707676,2.856265996835771,3.6014211413893804,1.8042382208137042,8.940546052038865,6.063169473745321,0.991945301128786
Entreprise_078,7450762940.822331,-0.09301841927925225,-0.0010722004771291926,-0.08971483730314994,0.2933312966335732,0.12098575022163299,0.05418027345813997,824952030.6565069,0.11072047751467691,2944950539.7701993,246992463.3866958,9.765761198169093,419602543.04815406,0.08215278935467031,0,1,0,2.0969027743020083,6.960798615670392,41,20,5.287073198840526,1.7396370590333865,8.022736971474778,4.360704802193126,5.96063931100595,6.038030788437534,0.6801023195242051,0,3.3421533726011465,2,3.4247521918630417,3.9317043456426415,9.170985051717942,2.709092232468712,4.650353247306728,7.660258995192964,9.363427533982279,3.6502530403882307,9.08887440386468
Entreprise_079,35878649568.000046,0.14434054477668076,0.2847352166376844,-0.0007267505597527285,-0.1287522285492434,0.10354701804439037,-0.051225774340589725,4432363815.196368,0.12353764337745775,2239201121.554538,3197086464.874555,11.967287566897394,951339761.9831427,0.1622746974823612,0,0,1,9.765610233229044,3.6250198453151317,53,23,0.34376858351725215,3.6121605897581177,7.867230147335408,1.569026241461201,0.89652231235679,4.933415880523805,1.9378913002335485,1,0.257424097472162,1,1.0796244811083555,3.8776432852974976,1.339748667497812,8.55408162104288,6.898960033133608,3.3880116992711296,8.073709397924894,9.044739272812876,2.150225693561846
Entreprise_080,11631112499.536715,-0.015443567567980016,0.23275356294699012,0.019368569783377837,0.04944407672567802,0.073348706357035,0.08251099642950804,909130651.8362477,0.07816368828626323,4618776782.221863,486611936.28551084,47.51313164523859,2438865736.6668525,0.08449777961186881,1,1,1,6.456025770584116,8.239976518799782,50,22,6.389630219732846,6.373021565380239,5.097260752881797,9.47565126324043,3.373590783572796,0.4006908634826667,2.1456482009284983,1,3.410478728306235,0,0.6964586774826564,2.8686687498279397,6.715118072810374,0.3188479520859211,8.839977768711867,1.7562646556800232,6.355934820081872,5.032283453861176,2.045936142917758
Entreprise_081,86317187416.26558,-0.06455055171350313,0.20853603547463995,-0.03315122183660783,0.10907786715905954,-0.0840264519420123,0.14444265102504533,2272530354.3413763,0.02632766917418282,11901740436.040094,862809836.7400798,38.14408527506566,9538408646.20388,0.1526462333501006,1,1,0,9.345438807155155,2.0408766115576027,15,15,0.8144721289115919,0.7069660818436618,3.0006708290543993,7.668488978177731,0.8970091901484578,9.843219788140413,7.381507548416897,1,8.033045735180336,2,5.889360225625478,2.685796043329666,0.04359579956580428,0.760999889807743,2.0698630300011955,4.213769412138549,3.0372095359118867,4.647842059375008,1.8150796162149552
Entreprise_082,62348647776.41441,0.10902114960924522,-0.0710485864775301,0.054182440749164396,0.15123248527205196,-0.004547002047242676,0.23666145793040383,197089942.17847213,0.0031610940927740278,27342705851.956867,10520083150.131502,44.734722117339786,8086860776.245267,0.03384239639183863,1,1,1,3.033855436291332,4.690407475181539,7,22,4.350145943402234,3.6154018776295658,1.5126428446267592,2.6828720042777263,9.615437228811096,3.834811225750425,1.8913869632674007,0,8.972984957497385,0,5.206553537341115,8.610629364797195,9.246511054051808,2.739148706299037,9.18193158461703,7.9383591214861635,9.829449216202212,9.97513745661896,0.13981712971364746
Entreprise_083,33123257584.022285,0.08868285403396522,-0.1145562063049671,-0.07868034937324564,0.07982434174345704,0.09723816759308651,0.11814567698962403,-1381327994.1464422,-0.04170266135939345,15634874721.969193,6500058576.604261,14.118468536090441,309527827.23123133,0.15682656973636505,0,0,1,7.8189091299688975,8.009387215414304,40,5,2.9265509766740783,5.347994662811924,2.8467473884646366,5.908045335179159,8.072616493262505,1.522282139168668,5.734917638909767,0,5.182183156359274,0,7.422010091211325,0.6986192068466168,1.125041332380915,1.9987297464944365,8.151802319698891,4.648498037040522,2.7413616719193836,4.935003640726166,7.718054684782346
Entreprise_084,6402657111.088062,0.1632416040581159,0.13432160996221548,-0.08497244365283825,-0.19511457629040818,0.04838342942958468,0.18056076852157898,166383291.2689833,0.02598660031018095,476344785.8064527,1015644372.4608094,31.441364199923083,498593699.64656496,0.055017331732263246,1,1,0,7.65858643884742,1.8015864773261925,28,18,5.454279502117131,9.962244930446387,3.759712219291391,7.214491571095721,4.596327543564602,6.667088553964567,2.152438205009537,0,4.555016952192203,2,5.097355100039371,6.776111820995942,0.9488423014757463,2.3185961388284837,9.788560151782345,5.375231002030485,2.0265692199043106,1.7839825192858105,8.750345312452586
Entreprise_085,31132683055.48044,0.12052131314116576,0.2646879945637929,0.04563775124072067,-0.03676934587800407,0.29389276010744364,-0.11996418252271351,3527043382.536876,0.11329069763282075,7202166485.001768,5316123072.995916,36.55128174878631,314531042.48161256,0.13870469467888585,0,0,0,6.916556518665415,1.0986311374078295,32,20,1.3341633552320709,4.745335626224407,7.5631009698029406,9.41278928906798,2.236025483236711,2.842882890954593,8.616249500839784,0,0.30824618699370254,2,4.224457900308791,1.728200514564523,3.3300763305224423,7.979431892533,8.802517732816872,9.951594102001213,4.421541137865828,5.130694228634381,6.141627026161989
Entreprise_086,32552073036.573368,0.1410442791154546,0.07838144650696488,-0.0009017367587603048,0.0588558216923557,-0.13178012372163345,0.030778737209894935,6008338093.347261,0.18457620461212065,15966586390.954172,1575371443.8521786,35.60503484511377,8585795844.729598,0.11749849541978931,1,0,1,9.656389752668005,8.836839676879897,99,12,6.916434019733182,8.160567571143236,5.396617889031524,8.816353491754107,9.334551052498522,5.857782709310476,9.421854544896386,1,8.792043375853826,0,3.9808717823623088,3.4450589339406323,3.735662860390806,5.631265938920469,2.7993732969190663,3.9910929955742604,0.5684057071238846,8.140167355199301,1.881999816798623
Entreprise_087,72974137524.88951,-0.015389628228608052,0.08580634473494991,0.037680479285547214,-0.15606675042758333,0.14757227702379688,-0.19533419008645336,12245142048.996555,0.16780112056576302,17638120356.62931,14020185004.243782,23.366826089001414,5328498910.287303,0.1865374962702206,0,1,0,3.9355533610631555,3.4292966275919587,15,16,7.9501153692847035,4.320672850666178,0.7748362655548269,5.151922261382137,3.445965957269718,5.867679078445912,5.1849297494224045,1,0.1301021342587272,0,0.26446902597667465,0.6154303413483686,2.143000723228786,0.057706612929679935,1.059559113440477,6.154007547092398,9.784944646717907,7.768603268982814,2.8527799694087976
Entreprise_088,63773869261.95355,-0.04676813686608315,-0.060010453169857925,-0.013034532279250749,-0.02468653439540963,0.0021593840521460517,-0.0766605677391885,9025035263.139835,0.14151619413382566,27535883401.163246,2511742826.0262094,5.692770126108881,10663064336.152876,0.08359127841530967,1,1,1,1.307173235897573,6.83870124909032,100,22,1.633544497431565,7.9639072261970885,0.1802900895891224,7.746526197930176,1.6098443168737475,4.457298209028692,3.5230888420917825,0,9.447500802102118,2,3.3555720169665717,2.6997363685546203,5.851216609271247,4.293227657041952,1.1224107199158861,3.6524420161537186,5.884335564164248,7.88581765108471,4.759266973649633
Entreprise_089,88726913620.50385,0.12518442549225753,0.18474646659596844,-0.05071959335217864,-0.18339844560431673,0.014099807462807368,0.1632308575565024,13052779148.7626,0.14711183581332465,26118165454.90668,16883486119.989332,31.23167255619184,1037554445.1858118,0.022571385878543685,0,0,0,6.717088592440607,0.2534860426393848,85,8,1.0431308735188216,5.954148016201084,1.0233217953406315,5.62144753827585,5.631643884539549,8.361186155450426,2.340577750174991,0,4.892162486880906,1,9.760201575244942,7.684210711172421,4.4291409804196356,4.078849268503589,2.9122331857827612,3.9278564632870494,5.5695209166417525,7.080237839979118,9.543459516233009
Entreprise_090,47247881769.93683,0.14205042178017924,-0.10647812572123833,0.06382046353483994,-0.16071075142248964,0.1587988828290881,0.2959049756746817,5492387936.059828,0.11624622586899881,8866771557.053312,9400620876.751059,16.389569263082393,9452138010.90016,0.013639542254738051,1,1,1,7.2930980047720615,6.900468884094496,70,16,1.4551548278735915,8.865954415023984,4.104987136973794,5.527038900455401,9.43774120344816,2.64967061555443,0.49781001523043766,0,3.419344935747266,0,8.735555762270888,8.850153245472587,0.3417558904108742,1.1394526944454353,6.141837239845392,6.956407534454081,6.557962798997199,2.5421782906668824,2.4735137181774283
Entreprise_091,12003444881.533255,0.19715154260020204,-0.03816038179787817,0.059883175793795845,-0.0015383618992019787,0.1462180756621848,-0.15041095020639206,180912492.96859074,0.015071714391500748,1715193578.4016907,1708625093.9405794,25.261441076430064,1163232281.9961753,0.1671031265848231,1,1,1,5.750605734588147,3.1610131154697054,65,28,8.771275618985017,4.109425523501099,9.331929170490183,1.147419583381919,0.03830290500322575,4.486325916177342,2.685000761974954,0,9.242184348426601,0,3.293780670342177,2.2152715190236707,3.196520622553006,6.761417886014572,8.043203260971726,9.378869760948835,4.970236477772066,8.620840858402314,7.316459039198881
Entreprise_092,71338816482.93835,0.023785303073427952,0.012718219308208378,0.03893929417088535,-0.13364212297846984,0.29562799685109414,0.0007471579306441156,12612614128.292288,0.17679875767645747,7248847400.042923,13998726525.136415,48.09114567877178,19216947628.46464,0.1096997711556721,1,0,1,2.0681789313339625,0.5574085358744174,4,1,5.281892617563562,6.043044198214789,6.374024812092216,1.2613765801615207,2.381248432539987,5.376921285909715,6.542357799453179,1,0.24390993110096737,1,5.877954050663722,4.635478392589219,8.104329135731705,7.02097188379491,8.992503069815648,5.423589504923214,0.3206351709454158,8.93443465376265,4.394482232929203
Entreprise_093,76090465609.2589,0.011605425737834962,0.0538051893422275,-0.045570972554007466,0.08377042413077906,-0.1358028552729374,0.20003548434957974,8954560197.559448,0.11768307797645851,28982789541.11015,8667309402.051119,22.956589293909563,20273197953.612762,0.15729636984864037,1,0,1,5.044559416693554,6.09812761548117,11,18,4.672609960075026,6.3001868061882735,8.018258998755151,5.295336150224575,9.384476404104076,6.636247207672996,5.336169313092109,1,5.814248948690871,2,8.47296745535494,4.703240479372064,6.897015348618686,7.208932190520977,6.2375338436923276,7.683999289487798,6.123112888403968,1.9415269661854906,2.978473483600218
Entreprise_094,56149655897.07115,0.13292388822259907,-0.07879513379245989,0.018046133373817413,0.14473248456863286,-0.14794517530791684,-0.09798218268555059,5059654350.218726,0.09011015774510998,10852058224.196249,2914636363.2499447,42.7910722998992,5479486886.267289,0.05454086400218779,0,0,0,3.121897365691294,2.4080381607317323,26,18,1.0671181910235428,4.173829418004733,4.663745945045486,2.688615449790066,1.7108596685716204,7.839718505055895,9.440412782809274,0,5.489325244993376,2,4.412743367500687,8.735753057597343,7.248708535798805,7.28470945558592,0.056313127480537295,0.8920655881696382,7.161738769564306,1.3045563655139392,4.5591593702211375
Entreprise_095,77108169636.45837,0.0022410620759053673,-0.14258158763039824,-0.02780522061199464,0.20029334955454142,0.16216940856437057,0.07754247465114311,-1715859776.8295257,-0.022252632696629734,19711757535.16709,6739190576.467813,13.4843272587163,20841433674.21482,0.0755659116475144,0,0,0,4.27466528166689,3.8680724205188,61,23,6.495560067569618,1.4431204368748152,3.616660831950428,0.21036902460468632,1.1324345163981986,3.9480728287825606,3.962772624917006,1,2.1932040121138208,1,0.1795786375015096,7.627990528758054,6.981169240835236,0.0005282693229680113,1.8631677651853351,2.11158037431927,4.1674906062405315,9.75604968589112,0.7120671754123253
Entreprise_096,49404869856.62086,0.17922719768106946,0.10531002122081629,-0.08168358533467318,-0.09992487787759496,0.08919345850320454,0.1665356480148374,3051436747.278285,0.061763885951606354,12161638133.278395,5864960152.872613,35.260722411126295,14764512064.764412,0.015719735720150597,1,1,1,6.452185758446639,0.8058081228651359,37,6,8.6799959189509,0.9355940691233555,1.0840037271662273,7.228392039002123,5.701872157998045,6.46046944096596,6.938633423283945,0,4.288874313502106,2,0.7451046181864007,5.130772183680499,3.109730213830333,9.539208038467223,0.9972620385336795,5.021316409195324,7.57295572071193,8.683239636503679,7.986873709303625
Entreprise_097,52297146296.73031,0.1575238255529036,-0.055684723379872125,0.08346271509244857,-0.11625870887046513,-0.06291966672009708,0.1079927251300895,3403998649.652731,0.06508956780048157,15095022922.919758,764391428.1840748,48.96531294975246,12950065122.690876,0.19268354166908133,1,1,1,7.452147426908345,1.4716325109494532,23,21,8.281858693234529,0.166715505996331,8.759330221862049,0.3248659669016496,8.618438232948298,1.5061095306851913,4.893227474751214,0,6.522640059437702,2,5.103927213487066,6.707472004717734,0.9966392207677588,8.14208767054663,3.6332447556901,0.2001172362877479,2.2700129933842064,8.932361472099467,2.4330192798296713
Entreprise_098,42782724784.937035,0.028698208212505516,0.09061911071130613,-0.07263627381620773,-0.14771607983279988,-0.1602903155055067,-0.10598763269229194,7107960502.073187,0.16614090238066748,18515874400.69329,5325108122.375776,9.585189539282155,10843769504.907236,0.13689490227315457,1,0,0,2.3222469090134314,2.9797723549584374,93,30,6.2605470898080124,8.735342642452146,7.831600290279028,5.952768411040545,4.771098176939262,9.326481005424785,5.125762159242116,1,7.271311968819275,0,9.694393756758783,8.473550539093669,2.72467184033096,9.039816965892854,5.013509936337459,2.528549787625588,2.2127659106618403,8.863763846243952,7.254121231929704
Entreprise_099,2590641718.0723143,0.12526132033744924,-0.12281864236289886,0.0900474707641605,0.11821512477181834,-0.15717087520178474,-0.0223077156571303,224510335.17850053,0.08666205504694711,1270372129.0210447,508376047.3528695,5.374397400223641,193527725.97860044,0.1873089666742682,0,0,0,4.053253606469534,0.8975950056015713,85,9,0.7527871665167363,2.3647491223869457,1.6811809759772511,5.391937941273143,9.945642566845248,3.830588064210035,2.677743146041175,0,0.007168587065797816,0,6.932095422188677,0.09538954025544943,8.317853001851592,0.15643295307434135,0.43397178578560847,5.174012898249662,1.6141698768757395,5.416868240337283,0.6834837144819472
Entreprise_100,10833748127.98078,0.12636286222540474,0.04057005092740873,-0.01079884540840885,0.15323786324345057,0.24709543733205913,0.1918958922426986,488603527.42372006,0.04510013724260241,2207832328.3155584,411915678.991857,24.511225668467645,1874354560.2081728,0.06044431741152374,1,0,1,2.6916157099162916,9.108262646863153,91,9,1.1239702717601296,2.1150674928176807,5.1226056387626056,9.688146905778044,6.791716995379929,7.295214219764384,4.549507768419997,1,9.368534300910152,0,0.7091619143856953,4.028900310500486,9.804707977830711,9.338587957857394,3.484779757956553,0.14961198256300712,3.7199475978916183,6.4640173666579965,9.55098556165686
Entreprise_101,3191347109.3890886,-0.06906283934922022,0.06629471627579292,-0.06297341423227606,-0.184206927587179,-0.10406633764062856,0.0771132570660083,619759870.7412467,0.19420008212766482,1320450060.0143623,505889226.65656817,9.168146737311524,64391089.98872419,0.12617808613287557,0,1,1,1.9863161386186912,0.06047043183978418,40,26,0.49308987109824676,7.360354004260655,4.873748079212449,4.842131393476416,0.7407490721044774,0.20341081882177647,4.707849970127072,0,1.645253723928124,1,1.8936087579186278,9.072431672770787,4.938470147415614,8.097885286881047,1.7917967462532258,2.645462862260417,8.470120353890835,5.453628521336417,1.9301498540569861
Entreprise_102,63659220605.81485,0.17076587200387003,-0.17408823158878656,0.008380189475671623,0.2681061231218449,-0.03831421894223963,-0.19738519322854364,-1420864361.2490823,-0.022319851668421084,24334621769.600895,11559225920.194,38.67729573543041,1812720563.8738406,0.1389149939756012,0,0,1,7.833872199958384,4.838602188643114,77,19,2.574792164924693,3.2001611308739175,6.2509155268652865,0.6360143637779736,9.928321316819753,2.05187142904807,7.066425217489339,1,2.335804342223592,2,7.7132314321685005,7.403130308439514,0.0970035492304222,8.372191429586985,6.4707016625887395,5.140308194758695,8.279120621490643,0.5120634919032907,8.827420762070805
Entreprise_103,31469880308.57885,0.051575711734357155,-0.03169786090303972,0.07458916717528166,-0.1740143581742638,-0.086671798886506,0.1804953800140469,1750893100.4598093,0.05563710707798615,9024443727.90581,5939635234.613513,46.15468987318515,9430509282.543404,0.0703344430489418,1,1,1,9.092526944369924,1.2324745813255145,23,8,1.3566146716037775,5.060446924118366,9.461868939912613,5.516879678064617,4.078942367801904,4.8708254432357805,9.40639999186114,0,2.6347344569384825,2,8.414397599562447,5.428413743340746,1.4004481213422904,0.9328738472196851,4.642723693243401,5.731492479812457,3.828242079635038,7.4550308535277265,8.094732096154345
Entreprise_104,50881640581.91204,0.14793723983232251,-0.1327926615305129,0.04644497728191224,0.07064816765053522,-0.022501847084031357,-0.18234432252988048,-2009510924.6848404,-0.03949383120714868,24322623570.31301,9770654946.65097,24.530943771894147,4985982266.770416,0.1711407546529697,0,0,1,3.702321856845767,3.076790894779485,16,16,2.600480402524339,1.625110652974563,5.797714417624796,8.410961706161014,2.8740253384548256,8.782524677323465,3.293212774825043,1,0.3782013655203531,0,6.176945861885908,5.2964452703513345,3.220805753162658,7.387780289185977,4.953176469339088,9.257516930553054,5.891187359802366,5.053320333358803,9.67859924081416
Entreprise_105,90761269068.913,-0.003985119690816469,-0.16831251476361614,0.06131222957228996,0.1545302597254582,-0.16528807862695333,0.17286689136561606,12250595794.085566,0.1349760301917326,9097660722.66667,9465667715.715536,16.642023896994843,20371836406.349186,0.1899606779510471,1,0,0,7.512789243737669,9.260595598182654,94,26,3.850580557189617,9.597457214619693,5.402172667786186,9.968492842814399,5.578791835778856,5.272551499506771,0.42200468581298445,0,1.2305212359032491,0,6.444231696298166,3.477700976044378,5.785853485929497,9.59916689642091,4.276917880334611,6.4534562325060785,7.208163164749156,6.477090747902298,4.778906609457496
Entreprise_106,24966758303.43005,0.16865696854886017,0.2949801161949726,0.031756673342143465,0.23548456187304279,0.05952989545413517,-0.0987597199173813,4482010930.529141,0.17951913804978764,1363986565.0077338,4880042065.370945,24.54814935529744,6041943423.223233,0.17812247236224082,1,0,1,8.96995289364411,1.6169455327398685,61,14,9.429827840711356,8.515814000172373,0.5032293293466394,4.303431736890725,3.0430759182086433,9.29870482293879,4.962951255006397,0,9.86349922944162,1,0.28337450383384644,5.205205336415145,0.7509364580531397,6.785473414181606,9.56019710486567,4.147358025299938,2.41206774628023,5.026398049755353,7.273972938459515
Entreprise_107,41067773157.411194,0.016760503620248945,-0.038823077512638526,0.03845531290357049,0.1570434660662139,-0.16619371820389256,0.2790367400596901,821738723.5261158,0.020009332387622356,17535158171.990974,6220208759.277844,37.55515180325005,10571131517.251451,0.15042272542848079,1,1,0,8.461242105302315,9.658323197183327,68,1,6.103760597816921,8.637896229650032,0.6290747601802393,3.202987424967425,0.8645750712015232,4.837968965827963,5.444613321491686,1,3.1521673737728606,2,8.285302595815086,6.553831994634533,9.433572987098817,5.7056140462460645,2.1473512512156323,9.303511771330678,1.6814108589474708,4.91811322322456,3.7071065703778405
Entreprise_108,75567336297.37772,-0.0967487045559105,0.20493722292731742,0.06983913031306385,0.2008640415348959,0.20017825391118077,-0.01602962434895777,12437281722.314678,0.1645854191997802,16592690939.247108,2443415958.3597116,5.407437271116694,22616433914.87073,0.06271828914774126,1,1,0,1.828133885392259,2.057943769894217,80,30,8.349737856829623,4.067737485720052,1.8734679132678889,9.06653296951999,0.014283430791767193,4.904490967359499,1.6844055113191525,0,1.1530109033904934,1,7.882752081708296,4.18363038428793,3.6508367328440072,9.45629677748997,5.166642598438743,7.848829833877943,9.72095993212311,1.7178910947776682,1.8436823801969382
Entreprise_109,22918376640.887665,0.17161459292577916,-0.07267967261811809,-0.05006639822816281,-0.03027490372859698,-0.0831439590447835,-0.03653419183096046,528373034.7204882,0.02305455761547444,9705575601.909243,2185955252.022473,31.525429526811372,1660412221.9702415,0.06350704800007002,1,1,0,9.562918815133614,7.4156610846682955,31,29,7.103515007123322,7.623612137071728,0.3247077169174828,1.9124212907612137,4.495833529202623,1.1974678850053189,7.604646062760667,1,1.0699126117462332,2,2.5903514410334716,7.14153146392174,9.125842179248231,4.42937121734436,7.360173683653359,2.000089211127476,6.175573132096185,2.7871371514114895,4.430759329334489
Entreprise_110,7744141987.387859,-0.07261399696415993,0.14075136111196462,-0.0021150072713718993,0.2074125568732561,0.07000595730225528,-0.12555597483377767,1376076263.042275,0.17769254041097882,3458108678.2893257,1112571723.2096016,32.59812581993206,93744759.75300549,0.19303846088474721,0,0,1,3.7667644042946247,5.466772648973118,53,3,1.1250313052663174,1.4387615538978016,7.433528955700124,6.154289150329266,8.368634222265923,8.026562441522199,9.849291084414917,1,7.194599676699719,1,7.086767199655069,8.612322272603858,7.805218027570218,5.992935663104787,5.568444131345625,1.3084236134881977,9.81415721833664,1.588526919439558,1.6574901538845488
Entreprise_111,29010657718.731113,-0.0042059087228755315,0.18011392994484327,-0.055758111636079556,-0.15994257680766244,0.24003954378072911,-0.04719789225489257,4017699793.6157556,0.138490475899196,905967935.2092429,1435101048.4540563,33.695971110317096,3578680915.6159196,0.011954054227781485,0,1,0,3.3924066117383633,8.844787275967592,25,18,7.359204063739488,0.08619002591780278,7.233303039939631,4.057144241809477,5.723151856300765,2.469654124670625,9.457747170084609,0,8.545686640326409,0,2.148546064249981,1.5468484818486117,7.554372725155812,4.763382934943662,9.290208857168011,6.75811635742733,3.377559871322291,1.9566629562534243,9.82044622786384
Entreprise_112,16164067661.037743,0.1850185901152415,0.09781937030392213,0.09753360159932942,0.2474083280302638,0.12543868452359708,0.23832538091410027,2444438517.3713183,0.15122669421035967,7140192102.524679,2070989434.3144658,15.890993599139474,630789824.5524628,0.14604949491600747,0,1,0,0.6243132727778034,5.539932555031309,44,16,2.7509888155912443,0.19972932578028124,1.3605623443164294,0.41082364955555284,9.992072989434408,8.99612489372315,1.9710603882365219,0,2.5695229950846987,1,0.4033016105151299,4.5154702281742445,6.06719579782232,9.328462213602991,3.7796835564128415,5.598831655769838,7.030316999741315,9.729773804203049,0.9624649114071637
Entreprise_113,92973280351.64018,0.18518214408126685,0.035788094275079174,0.08881186793732265,0.07379618807686811,0.06647889327566764,0.29816716881362365,-4230131882.079896,-0.04549836109988638,20840846610.921894,12395206644.187796,37.1323725520157,625502544.059568,0.14418677088549983,0,0,0,4.86173654104883,5.345592191563087,12,4,6.391078469947064,5.8660173740456045,8.360789007952809,3.4728847430569774,2.8684664564719995,9.108242203303961,8.753632399007607,0,0.2090951233523497,1,2.0113654259037728,4.080200912850811,6.267838170518446,0.7608472676550726,4.636758057731781,7.896736137927557,2.2260363654123774,1.5311344577219843,5.892117234526204
